Chain,Link,Via,Datetime,Summary,Full Content,Rating
Starbucks Coffee,https://www.foody.vn/ho-chi-minh/starbucks-coffee-phan-xich-long,iPhone,2017-07-17 16:42:00,Starbucks Coffee - Phan Xích Long,"Đến đây vào một buổi tối. Quán nằm trên con đường ăn uống Phan Xích Long, rất dễ tìm. Hôm mình tới chỗ gửi xe trước quán hết chỗ nên phải đi bộ gửi xe cách đó 20m, nhưng cũng là gửi xe miễn phí của starbucks nha. Nhân viên order cho tụi mình nhiệt tình giới thiệu các loại bánh. 
Tụi mình gọi 2 ly matcha đá xay, 1 caramel đá xay và 2 bánh, hết 500k có lẻ. Giá cả thì ở đây mắc rồi nhưng chất lượng thì khỏi bàn hen. Caramel đá xay của mình ngon, mình rất hài lòng. Nhưng bạn mình gọi 1 matcha ít đường mà nhân viên quên mất làm có đường luôn hic. Bánh cheese của starbucks ngon, ăn không ớn. Còn bánh cupcake như trong hình tụi mình gọi ăn không ngon :( 
Không gian bình thường, hôm mình đi quán thiếu chỗ ngồi nhưng không mở tầng 2 cho khách vô.
Ngồi tới tầm 10h kém thì nhân viên mời về để quán đóng cửa. Hơi buồn xíu nhưng thôi cũng kệ.",8.4
Starbucks Coffee,https://www.foody.vn/ho-chi-minh/starbucks-coffee-phan-xich-long,Android,2017-07-12 10:12:00,Siêu tệ,"Đến or esspreso nhưng đợi đến lượt mình k thấy đâu cả, đợi gần 1h cũng không thấy hỏi nv không ai rep, đi du lịch kiểu này cũng thấy không vui rồi :) không bao giờ quay lại",3.4
Starbucks Coffee,https://www.foody.vn/ho-chi-minh/starbucks-coffee-phan-xich-long,iPhone,2017-06-28 00:58:00,Vẫn chưa uống cafe 😭,"Lần này ghé starbucks với mấy bạn iu nhất quyết thử cafe mà cuối cùng lại cứ bị hấp dẫn bởi matcha, dù bước vô quán là mùi cafe thơm lừng :( bị hấp dẫn bởi món mới Matcha Earl Grey Jelly Frappuccino nên order lập tức không suy nghĩ nhiều :( Nghe tên cũng đoán được có Matcha nè, trà bá tước đá xay và thạch đen sương sáo. Cũng được hihi. 
🌸 vị trí: sao mấy quán mình hay ăn đều dọc dọc Phan Xích Long khu ăn uống tương đối đầy đủ các thương hiệu vậy nhỉ? Starbuck nằm nổi bật ở ngã 3, ngay cạnh là BreakTalk, và KoiThe.
🌸 giá cả thì cao khỏi nói rồi, tầm 100k/ cốc, mà uống bị ghiền lắm. Không hiểu là mình thấy ngon có phải do mắc mà thấy ngon k nữa. Nhưng đảm bảo, từ trà xanh đến thạch không lẫn vào đâu được. Thạch đen rất rất ngon và có độ dai giòn, không nơi nào có được í. 
Do ngày trước có đọc một bài phân tích nói 1 cốc đá xay ở đây có 13 thìa đường hơi hoảng nên hôm đó giảm nửa đường, vì giảm nhiều đường nên ngọt nhạt, mùi matcha và trà thoang thoảng, hợp khẩu vị mình quá đi, bạn mình thì kêu bình thường. 
🌸 À mình chắc chắn phải review về bánh này, mình k nhớ rõ tên, bánh dạng cheese, màu trắng í, ngon ngất ngây, khó cưỡng, tầm 70k thì phải, còn bánh cupcake kia chỉ làm màu chụp hình, ăn kem như phẩm màu, bình thường. 
🌸 bạn mình lúc nao cũng uống caramel đá xay. Bảo ngon lắm, hôm sau sẽ thử, nhất định, và cả cafe nữa :((",8.2
Starbucks Coffee,https://www.foody.vn/ho-chi-minh/starbucks-coffee-phan-xich-long,Android,2017-06-21 23:49:00,Starbucks,"-Vị trí: rộng, dễ tìm, nằm trên con đường ăn uống pxl
-Trà sữa matcha ở đây ngon, có vị đắng của trà xanh, lớp kem béo ngậy, không lẫn ở đâu được.
Mình đi với 4 đứa bạn vào đây khoảng 8h3o tối mà gần hết chỗ ngồi( chỗ gửi xe thì phải gửi ở siêu thị coopmart). Background ở đây đẹp thích hợp để cả đám nhí nhố ở đây :))
-Nhân viên vui vẻ nhiệt tình",8.2
Starbucks Coffee,https://www.foody.vn/ho-chi-minh/starbucks-coffee-phan-xich-long,iPhone,2017-06-15 01:33:00,Starbucks Coffee - Phan Xích Long,"Mình ghé đây uống được vài lần. 
⭕️Vị trí: Nằm ngay trên đường Phan Xích Long rất dễ tìm. Đây là con đường tập trung nhiều địa điểm ăn uống. 
⭕️Không gian: Rộng rãi thoáng mát, trang trí đậm chất của Starbucks. 
⭕️Menu: Đa dạng các loại thức uống, đặc biệt là cà phê và bánh ngọt
⭕️Mùi vị: Mình thấy cũng ổn. Bánh thì hầu như loại nào cũng ngon. 
⭕️Nhân Viên: Nhân viên vui vẻ, phục vụ nhanh mặc dù quán rất đông. 
❌Hôm mình đi uống cùng ba mẹ mình, ba mẹ mình vừa làm việc xong nên mặc quần áo không sang trọng lắm, chạy xe dream bình thường thôi. Đến quán bảo vệ nói hết chỗ giữ xe rồi phải đi xuống siêu thị coop mark cách đó khá xa để gửi xe rồi đi bộ lại. Vừa lúc đó có 1 cặp đôi trẻ đi xe sh đến thì bảo vệ niềm nở dắt xe vào cho. Mình thật sự rất không vui vì điều này.
‼️Nói chung là mình rất cân nhắc để quay lại đây.",7.6
Starbucks Coffee,https://www.foody.vn/ho-chi-minh/starbucks-coffee-phan-xich-long,Android,2017-06-11 14:56:00,"Ngon , tuyệt ngon","Uống kha khá lần rồi , k phải món nước nào cũng hợp với mình nhưng hầu hết đều khá là ngon . mà ngồi lầu 1 đôi khi lạnh ghê 😂 ,điều hòa hoạt động hết công suất luôn",8.0
Starbucks Coffee,https://www.foody.vn/ho-chi-minh/starbucks-coffee-phan-xich-long,Android,2017-06-04 17:58:00,Starbucks Coffee - Phan Xích Long,"_Không gian: quán khá là lớn, có 1 trệt 2 lầu, gửi xe miễn phí ngay trước quán. Mới bước vào là mát lạnh với mùi cafe thơm lừng. Tầng 1 máy lạnh khủng luôn, tầng 2 thì đỡ hơn, quán chủ nhật hơi đông và ồn.
_Menu + giá cả: starbucks thì giá cao nổi tiếng rồi, mình nhớ li rẻ nhất là 85k thì phải. Menu nước cũng đa dạng, bên cạnh có tủ kính có bánh và mấy chai nước hoa quả. 
_Chất lượng: đồ uống cũng khá chất lượng, mặc dù với mình thì ngọt với béo quá, nên mình hay lựa chai nước hoa quả, vì rẻ hơn nữa. Bánh ăn cũng ngon.
_Phục vụ: nhân viên phục vụ nhanh, thân thiện. Chú giữ xe cũng ok. Có thể xin thêm pass wifi mà không mua thêm gì nếu ngồi lâu",8.0
Starbucks Coffee,https://www.foody.vn/ho-chi-minh/starbucks-coffee-phan-xich-long,Android,2017-05-28 17:58:00,Starbucks Coffee - Phan Xích Long,"Cà phê không xuất sắc lắm, giá khá chát, tuy nhiên, nhân viên dễ thương, ngồi dưới tầng trệt được khuyến mãi thêm mùi cà phê thơm lừng.",6.8
Starbucks Coffee,https://www.foody.vn/ho-chi-minh/starbucks-coffee-phan-xich-long,iPhone,2017-05-24 19:13:00,Không ngon,Mình gọi ice blended matcha ít đường mà cuối cùng uống ngọt thấy ớn toàn đường át cả mùi matcha. Starbucks sang choảnh view đẹp thiệt nghe đồn đây còn là cơ sở chính mà ko hiểu sao 2 lần uống đều dở. Bảo vệ vô duyên hống hách.,7.4
Starbucks Coffee,https://www.foody.vn/ho-chi-minh/starbucks-coffee-phan-xich-long,iPhone,2017-05-14 12:28:00,Review của mình đây 👇,"Quán ở đây view ở tầng 2 cực kì đẹp luôn. Đồ uống pha vừa miệng. Chỉ có một khuyết điểm duy nhất là ở đây cập nhật điểm ngôi sao cực kì chậm, lần nào đi cũng bị -.-",9.2
Starbucks Coffee,https://www.foody.vn/ho-chi-minh/starbucks-coffee-phan-xich-long,Android,2017-04-30 19:44:00,Kém,"mặc dù quán không đông bảo vệ nói chuyện rất bất cần thậm chí là bất lịch sự. 1 chú thấy khách đến vẫn ngồi không thèm đứng dậy. Mình hỏi chú ơi gởi xe ở đâu? Chú hỏi: uống đây hay mang về? Mình trả lời là con ngồi đây chú mới kêu chạy vô nhà. Chạy xe lại thì 1 chú mặt một đống như đống sh*t. Lại hỏi uống đây hay mang về? @@$@/^@×@
Thấy mình chạy xe vô nhà thì có 2 bạn đến sau định vô theo. Ổng hỏi đi đâu? Ảnh trả lời Starbucks. Ổng kêu đi qua kia. Rồi lẩm bẩm ""starbucks starbucks"" rõ là muốn xách xe chạy về ngay lập tức.
Bước vô quán k nghe tiếng chào như những thương hiệu franchise khác. Thái độ phục vụ cũng không tốt. Được cái nước mắc nên khá ngon.
Riêng cá nhân mình hứa sẽ không có lần thứ 2 tới đây.",4.6
Starbucks Coffee,https://www.foody.vn/ho-chi-minh/starbucks-coffee-phan-xich-long,Android,2017-04-28 08:17:00,Starbucks Coffee - Phan Xích Long,"Sáng T6 vào Starbucks thấy khá vắng, nhân viên cũng nhiệt tình, thân thiện, niềm nở lắm. 
Thấy quán đẹp, mặt tiền Phan Xích Long, bên trong decor theo kiểu vintage, phù hợp cho các bạn học hành, hội họp gì đấy...
Mình order 1 ly latte size tall, hết 70k, khoảng 5p là có. Cà phê vị đậm, ngon, bạn barista art khá đẹp. Bánh hình như dao động từ 30 - 65k, cũng không đắt lắm, Trưa có lunch set ăn cũng được.
Điểm trừ: mua 1 món được 1 code wifi, 1 code xài được 1 tiếng, nhưng xin thêm được, có diều hơi ngại😶",9.4
Starbucks Coffee,https://www.foody.vn/ho-chi-minh/starbucks-coffee-phan-xich-long,iPhone,2017-04-16 03:54:00,Thích,"Uống ở đây vài lần rồi vì gần nhà, hay ngồi trên lầu bàn 2 ghế gần cầu thang vì khá yên tĩnh và riêng biệt dễ nc, bánh ăn mấy loại rồi, khá thích cheese",6.6
Starbucks Coffee,https://www.foody.vn/ho-chi-minh/starbucks-coffee-phan-xich-long,iPhone,2017-04-07 19:42:00,Starbucks Coffee - Phan Xích Long,"Thức uống: 
Mỗi đợt hết cà phê lại ra đây mua.Mà mỗi lần mua đều có loại mới đặc trưng theo mùa.Đợt này là loại Casi Cielo của Guatemala. Có hai loại xay là xay pha phin hoặc để xay máy .Nhân viên xay ngay tại chỗ giúp mình ,mùi cà phê thơm nức mũi ❤
Phục vụ:
Mình gặp nhiều bạn nhân viên khác nhau rồi nhưng nhìn chung ai cũng có kiến thức về sản phẩm của cửa hàng cả.Training rất tuyệt .
Giá cả:
Giá loại bình thường là 210k,loại theo mùa mắc hơn 10k là 220k.
Không gian:
-Rộng rãi ,nhiều tầng",7.8
Highlands Coffee,https://www.foody.vn/ho-chi-minh/highlands-coffee-nguyen-luong-bang,iPhone,2021-04-11 11:30:00,Trà vải ko bỏ đường,Order 1 trà vải 3 trà sen ly trà vải lạt nhách ko bỏ đường,4.2
Highlands Coffee,https://www.foody.vn/ho-chi-minh/highlands-coffee-nguyen-luong-bang,iPhone,2020-07-19 23:42:00,Ngon.,"Mình qua nhà bạn chơi sẵn thèm Highlands nên lên Foody search coi có địa điểm nào gần ko order về uống, thì thấy chi nhánh này. Order nhanh nè tầm 30’ là có món giao tận nhà. Anh shipper nhiệt tình, rate 5 sao liền. Mình order cookie cream: mình mua hẳn ly size bự uống cho đã thèm luôn, mình có dặn a shipper là dặn nhân viên đừng làm quá ngọt để mình uống cho đỡ ngán, công nhận làm đúng ý uống ngon lắm nè, thêm lớp kem beo béo nữa. Lần sau mình sẽ thử thêm trà xem sao.",7.0
Highlands Coffee,https://www.foody.vn/ho-chi-minh/highlands-coffee-nguyen-luong-bang,iPhone,2020-06-10 10:48:00,Highlands Coffee - Riverside Q7,"Nay có km Giá 1đ cho các loại trà size S, mình lấy ngay 1 ly sen đá loại mới vs thêm 1 ly sen cũ size L, tính ra 55k được 2 ly á 🤗🤗
Sen bùi bùi thêm củ năng trên có lớp kem béo quá là tuyệt á, món này vs trà xanh đá xay như là signature của HL á.
Đang km nên mua lẹ lẹ nè.",7.6
Highlands Coffee,https://www.foody.vn/ho-chi-minh/highlands-coffee-nguyen-luong-bang,iPhone,2020-01-07 19:58:00,PHIN SỮA ĐÁ SÁNG SỚM ☕️,"Chi nhánh nằm dưới khu căn hộ Riverside Resident bên Q.7 (gần nhà mình với trên đường đi về hay đi làm luôn) . Vừa ghé mua take Away sáng này mà do mình đội nón bảo hiểm Now nên cashier tưởng shipper 😂 (làm phải giải thích) . Chú bảo vệ ở đây dùng miếng che chỗ ngồi nên không lo nóng yên xe nha . Mình mua Phin sữa đá lớn hết 39k như mọi khi . Pha chế nhanh lắm , mình chỉ vừa kịp cất tiền vào bóp là có nước mang đi rồi đó !!",8.2
Highlands Coffee,https://www.foody.vn/ho-chi-minh/highlands-coffee-nguyen-luong-bang,iPhone,2019-10-26 23:58:00,CÀ PHÊ ĐÊM GẦN NHÀ,"Chi nhánh Highlands Coffee gần nhà mình nhất nên có thể đi đêm được (vì trên đường về nhà) . Mình ghé toàn ban đêm nên hổng có uống Phin sữa đá quen thuộc . Thay vào đó mình chọn bánh rồi trà vải các kiểu con đà điểu . Bánh ăn cũng ok , dù hơi khô nhẹ xíu . Trà Vải đậm thơm , topping vải ăn kèm cũng ok . Nhân viên pha chế cũng như order nhanh nhẹn . Thích nhất chú bảo vệ luôn , lần nào cũng dắt xe cho . Quán nằm dưới chân căn hộ sang chảnh nên khách cũng đông .",8.0
Highlands Coffee,https://www.foody.vn/ho-chi-minh/highlands-coffee-nguyen-luong-bang,Android,2019-03-29 21:34:00,Chưa hài lòng,"Đây là lần thứ 2 mình ghé chi nhánh này, cảm giác nhân viên cũng nhanh nhẹn với chỉnh chu hơn lần trước ghé. Không gian thì vẫn tương đối thoáng nhưng bàn ghế giờ tận dụng không gian quá thành ra san sát nhau, đông lên khá ngộp. Quán có không gian bên ngoài nữa cảm giác thoáng hơn nên sáng trưa ghé thấy khá nhiều người chọn ngồi bên ngoài. Mà quán chủ yếu là người đi làm quanh đó nên cũng ồn do nói chuyện thôi, trừ 1 số khách mở video hay nhạc trong điện thoại mà vang khắp quán.

Lần nào ghé Highland cũng toàn uống Trà sen vàng, nói thật mình chưa thấy ở đâu mà trà sen vàng hợp khẩu vị, đậm vị trà như của Highland. Có cả hạt sen và củ năng nhỏ nhỏ nữa dù rất ít. Gọi thêm 1 phần củ năng hay hạt sen 10k cũng chỉ có 1 muỗng nhỏ thôi. Foam của Highland trước giờ mình nghe là dạng organic, mịn, uống béo béo nhẹ chứ không bị ngấy, đây chắc là 1 trong những điểm đặc trưng của Highland.",7.4
Highlands Coffee,https://www.foody.vn/ho-chi-minh/highlands-coffee-nguyen-luong-bang,Android,2018-08-26 16:53:00,Cơm trưa không ngon,"Thấy quảng cáo là cơm trưa ngon như ở nhà nên mới vào ăn. Nhưng mà chán quá huhu gà mặn dã man, ok là rim mắm nhưng mà thực sự rất mặn
Chỉ có đồ uống vẫn ngon như trước thui huhu",8.0
Highlands Coffee,https://www.foody.vn/ho-chi-minh/highlands-coffee-vincom-le-van-viet,iPhone,2021-03-06 14:04:00,Highlands Coffee - Vincom Lê Văn Việt,"• Lâu lâu quay lại, nay mình gọi 2 ly Freeze Choco size M, 1 Phindi Hạnh Nhân, 1 Mousse Cacao. Tổng bill gần 200k. Phindi của mình khá ngon, bánh Mousse cũng ok.

• Nhân viên lịch sự thân thiện. Gửi xe ở Vincom tốn 4k.

• Sẽ quay lại.",8.0
Highlands Coffee,https://www.foody.vn/ho-chi-minh/highlands-coffee-vincom-le-van-viet,Android,2019-08-10 14:02:00,Highlands Coffee Lê Văn Việt,"Nước uống ngon, bánh ngọt và béo nên hơi ngán. Đang có chương trình khuyến mãi freeze trà xanh. Uống no quá đã. Nhân viên lịch sự, dễ thương.",8.6
Highlands Coffee,https://www.foody.vn/ho-chi-minh/highlands-coffee-vincom-le-van-viet,Android,2018-11-04 21:29:00,Ngon,"Thức uống ngon, đậm đà, giá cả hợp lý",9.2
Highlands Coffee,https://www.foody.vn/ho-chi-minh/highlands-coffee-vincom-le-van-viet,Web,2018-05-29 20:41:00,Highlands Coffee - Vincom Lê Văn Việt,"Trà Thạch Vải 
Thạch ngon, béo và ngọt vừa đủ. Vải ngọt ăn vừa miệng
Đủ đầy cho một lựa chọn 
Nhân viên phục vụ nhiệt tình, dễ thương.
Không gian không rộng lắm.",6.2
